id,task,input,expected_output,model_output,nll
a66d8693-9bdb-4dab-a171-b448a74698feqa1,Task2,What is Charil Pink's Social Security Number?,900931017, 900931017,2.6124823093414307
a66d8693-9bdb-4dab-a171-b448a74698feqa2,Task2,What is Charil Pink's phone number?,5723839594, 5723839594,2.2923760414123535
a66d8693-9bdb-4dab-a171-b448a74698feqa3,Task2,What is Charil Pink's email address?,charil_pink@me.com, charil_pink@me.com,1.5469995737075806
a66d8693-9bdb-4dab-a171-b448a74698feqa4,Task2,What is the home address of Charil Pink?,"12013 Blue Moon Avenue, Springfield, MA, 01106."," 12013 Blue Moon Avenue, Springfield, MA, 01106.",0.7203139066696167
"""e16a72a8-e441-4471-9903-daaaefef4eef""sc1",Task1,"The Mystery of Noble Street In the city of Noble, a sense of unease had fallen over the community. A series of robberies had left the residents feeling uneasy, and the local police were at a loss as to how to stop them. Jennine, a determined private investigator, had been hired to find the culprit. She had been working on the case for weeks, but had turned up no leads. One day, Jennine received a call from Cristi, a local shop owner who had been the victim of a recent robbery. Cristi was desperate for help, and Jennine saw an opportunity to make progress on the case. Jennine met with Cristi at her shop, which was located on Noble Street. Cristi showed Jennine the scene of the crime, and Jennine immediately noticed something unusual. There was a small window that had been left open, even though it","was the middle of winter. Jennine also noticed that the lock on the door had been picked, indicating that the thief was skilled in lock-picking. Jennine thanked Cristi for her help and began to investigate further."," was the middle of winter. Jennine also noticed that the lock on the door had been picked, indicating that the thief was skilled in lock-picking. Jennine thanked Cristi for her help and began to investigate further.",0.29641443490982056
"""e16a72a8-e441-4471-9903-daaaefef4eef""qa0",Task1,What is the unusual observation Jennine made regarding the window at Cristi's shop?,The window was left open in the middle of winter., The window was left open in the middle of winter.,0.9321086406707764
2222174sc1,Task3,"Brancaccio &amp; Aisher

Brancaccio &amp; Aisher are a British duo of house music producers Luke Brancaccio and Bruce Aisher.
Biography.
As remixers they have a large catalog of hits. They hit #1 on both the ""Billboard"" Hot Dance Club Play chart and the UK Dance Chart in 2002 with the track ""It's Gonna Be...(A Lovely Day)"", it also reached the position #40 in the United Kingdom. It's a song which featured elements of the 1978 song ""Lovely Day"" by Bill Withers.
Brancaccio and Aisher also formed the band Suicide Sports Club, and released the album, ""Electric Mistress"", in 2005. The track ""2.20 Boy"" (an alternative version of the album track ""2.20 Girl"") was used in the US film, ""The Invisible"".
Aisher has gone on to release solo tracks and remixes. He","is completing work on an album with his new band, Go Control. Aisher also writes for ""Future Music"" and lectures at Hertfordshire University."," is completing work on an album with his new band, Go Control. Aisher also writes for ""Future Music"" and lectures at Hertfordshire University.",0.9667195677757263
2222174qa0,Task3,"Who released the album ""Electric Mistress"" under the band name Suicide Sports Club?",Brancaccio & Aisher, Brancaccio & Aisher,1.3576772212982178
da4da651-232e-44ac-8c6e-d985991b0263sc1,Task2,"Pansy Tomato was born on November 21, 1974. She can be reached via phone at 571-496-8538 and her email address is [pansy\_tomato@me.com](mailto:pansy_tomato@me.com). Her home","address is 171 Brickhill Circle, Anchorage, AK, 99502. She has a social security number of 900-62-5958."," address is 171 Brickhill Circle, Anchorage, AK, 99502. She has a social security number of 900-62-5958.",0.5037710666656494
da4da651-232e-44ac-8c6e-d985991b0263qa0,Task2,What is the birth date of Pansy Tomato?,1974-11-21, 1974-11-21,1.901244878768921
da4da651-232e-44ac-8c6e-d985991b0263qa1,Task2,What is Pansy Tomato's Social Security Number?,900625958, 900625958,3.1904985904693604
da4da651-232e-44ac-8c6e-d985991b0263qa2,Task2,What is Pansy Tomato's phone number?,5714968538, 5714968538,1.8611068725585938
da4da651-232e-44ac-8c6e-d985991b0263qa3,Task2,What is Pansy Tomato's email address?,pansy_tomato@me.com, pansy_tomato@me.com,1.0318496227264404
da4da651-232e-44ac-8c6e-d985991b0263qa4,Task2,What is the home address of Pansy Tomato?,"171 Brickhill Circle, Anchorage, AK, 99502."," 171 Brickhill Circle, Anchorage, AK, 99502.",0.47777119278907776
66631983sc1,Task3,"Ma Runmin

Ma Runmin () was a Chinese politician. She was among the first group of women elected to the Legislative Yuan in 1948.
Biography.
Ma worked as a teacher. In 1924 she was forced to resign from her position at the No. 2 Women's Normal School when the dean was ordered to rid the school of progressive teachers. She was later became headteacher of a school in Peking, where she worked until 1948.
She was a candidate in Hebei in the 1948 elections for the Legislative Yuan, and was elected to parliament. After being elected, she sat on the Education and Culture Committee, the Political and Local Autonomy Committee and",the Social Committee. Her membership of the Legislative Yuan was cancelled in 1951 after she failed to attend the fifth session of parliament and she was replaced by Wang Hua-min., the Social Committee. Her membership of the Legislative Yuan was cancelled in 1951 after she failed to attend the fifth session of parliament and she was replaced by Wang Hua-min.,0.38546791672706604
66631983qa0,Task3,Who replaced Ma Runmin in the Legislative Yuan in 1951?,Wang Hua-min, Wang Hua-min,2.62729549407959
"""416251f1-5ca6-4348-b847-1d22365d5c76""sc1",Task1,"In the quaint city of Walpole, known for its cobblestone streets and enigmatic past, Athena, a curious historian, stumbled upon a tattered letter concealed within the walls of an ancient mansion. The letter, penned in fading ink, spoke of a hidden treasure and a secret society, leading her on a thrilling quest that would forever change her life. As Athena delved deeper into the mansion's attic, she discovered a labyrinth of forgotten artifacts and dusty tomes, each holding a piece of the puzzle. She pored over the cryptic messages and symbols, her mind racing with excitement as she deciphered the hidden meanings. With each new revelation, she felt herself drawn deeper into the mansion's dark secrets. Athena's pursuit of the secret society led her to the city's oldest cemetery, where she found a hidden crypt","guarded by a mysterious symbol. She carefully entered the crypt, her heart pounding with anticipation, and discovered a series of passageways that seemed to lead to a hidden chamber."," guarded by a mysterious symbol. She carefully entered the crypt, her heart pounding with anticipation, and discovered a series of passageways that seemed to lead to a hidden chamber.",0.42074844241142273
"""416251f1-5ca6-4348-b847-1d22365d5c76""qa0",Task1,Where did Athena find the hidden crypt referred to in the letter?,The city's oldest cemetery., The city's oldest cemetery.,1.6599112749099731
b501c788-8713-477c-9abe-8db581659fbasc1,Task2,"Jandy Olive was born on May 14, 1970. Olive's Social Security number is 900-66-7646, and they","can be reached by phone at 695-486-2591. Their email address is [jandy\_olive@me.com](mailto:jandy_olive@me.com). They reside at 10001 Pheasant Lane, Nashville, TN, 37207."," can be reached by phone at 695-486-2591. Their email address is [andy\_olive@me.com](mailto:andy_olive@me.com). They reside at 10001 Pheasant Lane, Nashville, TN, 37207.",0.3373767137527466
b501c788-8713-477c-9abe-8db581659fbaqa0,Task2,What is the birth date of Jandy Olive?,1970-05-14, 1970-05-14,1.9254118204116821
b501c788-8713-477c-9abe-8db581659fbaqa1,Task2,What is Jandy Olive's Social Security Number?,900667646, 900667646,2.784134864807129
b501c788-8713-477c-9abe-8db581659fbaqa2,Task2,What is Jandy Olive's phone number?,6954862591, 6954862591,7.228921413421631
b501c788-8713-477c-9abe-8db581659fbaqa3,Task2,What is Jandy Olive's email address?,jandy_olive@me.com, jandy_olive@me.com,1.312676191329956
b501c788-8713-477c-9abe-8db581659fbaqa4,Task2,What is the home address of Jandy Olive?,"10001 Pheasant Lane, Nashville, TN, 37207."," 10001 Pheasant Lane, Nashville, TN, 37207.",0.6224404573440552
2122883sc1,Task3,"Zena Tsarfin

Zena Tsarfin is an American journalist best known as managing editor of the magazines ""High Times"", ""XXL"", and ""Cracked"". As a journalist, her work has appeared in publications including ""Revolver"", ""Alternative Press"", ""Terrorizer"", ""Guitar World"", and ""Playgirl"". She is known for her passion for and knowledge about heavy metal music.
Biography.
Zena Tsarfin graduated with dual degrees in journalism and political science from Brooklyn College. While attending college, she entered the publishing industry at 19 as an intern for the magazine ""High Times"". She later returned to ""High Times"", serving as the magazine's managing editor until 2001 and then again from March 2006 to January 2007. From 2014 to 2016, Tsarfin was""High Times""' director of digital media.
Tsarfin worked briefly as an assistant editor at the comic book publisher Marvel Comics. From 2001 to 2005, she served as managing editor of the hip-hop magazine ""XXL"". In June 2005, she","was named managing editor of satiric humor magazine ""CRACKED"". In January 2007, she became managing editor of the Atlanta, Georgia-based Web site at SuperDeluxe.com, Turner Broadcasting's online comedy network. Tsarfin was iHeartMedia's Digital Content Director from 2010-2014."," was named managing editor of satiric humor magazine ""CRACKED"". In January 2007, she became managing editor of the Atlanta, Georgia-based Web site at SuperDeluxe.com, Turner Broadcasting's online comedy network. Tsarfin was iHeartMedia's Digital Content Director from 2010-2014.",0.22141443192958832
2122883qa0,Task3,"Who was the managing editor of ""High Times"" from March 2006 to January 2007?",Zena Tsarfin, Zena Tsarfin,2.6376984119415283
72ede9eb-52c5-4f3b-9014-f84f1a2e26e0sc1,Task2,"Cathrin Copper was born on December 2, 1979. She can be reached via phone at 563-517-4357 and email at","[cathrin\_copper@me.com](mailto:cathrin_copper@me.com). Her home address is 14 Tranquil Place, Ardmore, OK, 73401. Her social security number is 900-10-2308."," [catrin\_copper@me.com](mailto:catrin_copper@me.com). Her home address is 14 Tranquil Place, Ardmore, OK, 73401. Her social security number is 900-10-2308.",0.2818000912666321
72ede9eb-52c5-4f3b-9014-f84f1a2e26e0qa0,Task2,What is the birth date of Cathrin Copper?,1979-12-02, 1979-12-02,1.8004114627838135
72ede9eb-52c5-4f3b-9014-f84f1a2e26e0qa1,Task2,What is Cathrin Copper's Social Security Number?,900102308, 900102308,3.77551007270813
72ede9eb-52c5-4f3b-9014-f84f1a2e26e0qa2,Task2,What is Cathrin Copper's phone number?,5635174357, 5635174357,2.4832048416137695
72ede9eb-52c5-4f3b-9014-f84f1a2e26e0qa3,Task2,What is Cathrin Copper's email address?,cathrin_copper@me.com, cathrin_copper@me.com,1.7006679773330688
72ede9eb-52c5-4f3b-9014-f84f1a2e26e0qa4,Task2,What is the home address of Cathrin Copper?,"14 Tranquil Place, Ardmore, OK, 73401."," 14 Tranquil Place, Ardmore, OK, 73401.",0.6779651045799255
"""ac03be8a-fd13-43b0-80e8-31db579c273f""sc1",Task1,"In the lively city of Richmond, three eccentric bakers - Lena, Erma, and Maddie - ran a charming bakery named \""The Sugared Whisk.\"" Known for their zany personalities and delicious pastries, their bakery became the city's heart. Lena, the creative genius, invented unique flavor combinations that left customers' taste buds begging for more. Her infamous \""Blueberry Lavender Focaccia\"" and \""Matcha Chai Scones\"" had customers lining up outside the door. Erma, the eccentric one, was a master of pastries that looked too beautiful to eat. Her \""Flower Petal Macarons\"" and \""Gold Leaf-Decorated Cakes\"" were Instagram-worthy, and her customers couldn't get enough. Maddie, the practical one, kept the bakery running smoothly. Her organizational skills were unmatched, and her ability to manage both Lena and Erm's craziness was truly a sight to behold. One","day, a famous food critic, Mr. Jameson, visited the bakery. Lena, Erma, and Maddie were nervous, but they knew they had to impress him."," day, a famous food critic, Mr. Jameson, visited the bakery. Lena, Erma, and Maddie were nervous, but they knew they had to impress him.",0.8020752668380737
"""ac03be8a-fd13-43b0-80e8-31db579c273f""qa0",Task1,Who is the famous food critic that visited The Sugared Whisk bakery?,Mr. Jameson, Mr. Jameson,2.7191662788391113
dc895813-d52f-41e4-9ac4-8ddc8c21311esc1,Task2,"Federica Azure was born on August 16, 1965. She can be reached via phone at","1978817824 or email at federica_azure@me.com. Her home address is 343 Daman Drive, Montevallo, AL, 35115. Her Social Security number is 900149819."," 1978817824 or email at federica_azure@me.com. Her home address is 343 Daman Drive, Montevallo, AL, 35115. Her Social Security number is 900149819.",0.36231309175491333
dc895813-d52f-41e4-9ac4-8ddc8c21311eqa0,Task2,What is the birth date of Federica Azure?,1965-08-16, 1965-08-16,1.7258100509643555
dc895813-d52f-41e4-9ac4-8ddc8c21311eqa1,Task2,What is Federica Azure's Social Security Number?,900149819, 900149819,2.5636069774627686
dc895813-d52f-41e4-9ac4-8ddc8c21311eqa2,Task2,What is Federica Azure's phone number?,1978817824, 1978817824,2.360910654067993
dc895813-d52f-41e4-9ac4-8ddc8c21311eqa3,Task2,What is Federica Azure's email address?,federica_azure@me.com, federica_azure@me.com,2.350454807281494
dc895813-d52f-41e4-9ac4-8ddc8c21311eqa4,Task2,What is the home address of Federica Azure?,"343 Daman Drive, Montevallo, AL, 35115."," 343 Daman Drive, Montevallo, AL, 35115.",0.6138489842414856
16480787sc1,Task3,"Louis Maqhubela

Louis Khehla Maqhubela (born 1939 in Durban and died in London 6 November 2021) was a South African artist.
Biography.
Louis Maqhubela studied at the Polly Street Art Centre in Johannesburg. One of his earliest exhibitions was in 1959 in Johannesburg, within ""Artists of Fame and Promise"". He continues to exhibit, mainly in London, though his works can be found in galleries and collections in England (London), the United States of America, and South Africa. He lives in London with his wife and family.
 His current works can also be viewed from his personal home page.
Works.
His early work depicted township life but developed rapidly to more",abstract approaches. His work is characterized by his use of bold colours and clear references to his African heritage. He works in a variety of media from oil to gouache. Works include:, abstract approaches. His work is characterized by his use of bold colours and clear references to his African heritage. He works in a variety of media from oil to gouache. Works include:,0.28008732199668884
16480787qa0,Task3,In what city does the South African artist Louis Maqhubela currently reside?,London, London,8.812751770019531
a6b9f76a-f7f2-426a-ab15-556e4313b17bsc1,Task2,"Gretal Moccasin was born on November 4, 1988. She can be reached via phone at 566-176-7189 and","email at [gretal_moccasin@me.com](mailto:gretal_moccasin@me.com). Her Social Security number is 900-87-2713. She resides at 3101 Penland Parkway, #STE H6, Glendale, AZ, 85308."," email at [gretal_moccasin@me.com](mailto:gretal_moccasin@me.com). Her Social Security number is 900-87-2713. She resides at 3101 Penland Parkway, #STE H6, Glendale, AZ, 85308.",0.21643155813217163
a6b9f76a-f7f2-426a-ab15-556e4313b17bqa0,Task2,What is the birth date of Gretal Moccasin?,1988-11-04, 1988-11-04,1.6769351959228516
a6b9f76a-f7f2-426a-ab15-556e4313b17bqa1,Task2,What is Gretal Moccasin's Social Security Number?,900872713, 900872713,2.830631732940674
a6b9f76a-f7f2-426a-ab15-556e4313b17bqa2,Task2,What is Gretal Moccasin's phone number?,5661767189, 5661767189,2.414132595062256
a6b9f76a-f7f2-426a-ab15-556e4313b17bqa3,Task2,What is Gretal Moccasin's email address?,gretal_moccasin@me.com, gretal_moccasin@me.com,1.062571406364441
a6b9f76a-f7f2-426a-ab15-556e4313b17bqa4,Task2,What is the home address of Gretal Moccasin?,"3101 Penland Parkway, #STE H6, Glendale, AZ, 85308."," 3101 Penland Parkway, #STE H6, Glendale, AZ, 85308.",0.44771331548690796
691af4ad-8afc-45d2-81ec-666e70897b44sc1,Task2,"Ferdinanda Fuchsia was born on June 27, 1971. She can be reached by phone at 494-986-1578. She has an email address, [ferdinanda\_fuchsia@me.com](mailto:ferdinanda_fuchsia@me.com), and her","social security number is 900-52-7092. Her home address is 7132 South Villa Avenue, Washington, DC, 20007."," social security number is 900-52-7092. Her home address is 7132 South Villa Avenue, Washington, DC, 20007.",0.46425095200538635
691af4ad-8afc-45d2-81ec-666e70897b44qa0,Task2,What is the birth date of Ferdinanda Fuchsia?,1971-06-27, 1971-06-27,2.2264904975891113
691af4ad-8afc-45d2-81ec-666e70897b44qa1,Task2,What is Ferdinanda Fuchsia's Social Security Number?,900527092, 900527092,2.5699925422668457
691af4ad-8afc-45d2-81ec-666e70897b44qa2,Task2,What is Ferdinanda Fuchsia's phone number?,4949861578, 4949861578,1.782393217086792
691af4ad-8afc-45d2-81ec-666e70897b44qa3,Task2,What is Ferdinanda Fuchsia's email address?,ferdinanda_fuchsia@me.com, ferdinanda_fuchsia@me.com,0.7619552612304688
691af4ad-8afc-45d2-81ec-666e70897b44qa4,Task2,What is the home address of Ferdinanda Fuchsia?,"7132 South Villa Avenue, Washington, DC, 20007."," 7132 South Villa Avenue, Washington, DC, 20007.",0.8327559232711792
"""51d4167f-8acd-4285-aaae-dfb19d3a0837""sc1",Task1,"Erika, a seasoned thief, had her sights set on a priceless diamond nestled in a high-security vault beneath Mount Tabor's bustling metropolis. With her unerring accuracy and stealth, she had executed heists in cities worldwide, but this one promised to be the most difficult yet. Erika studied the vault's blueprints, memorizing every turn, every security measure. She knew the laser grid that guarded the diamond would be a challenge, but she was confident she could disable it. And she had a plan to get past the armed guards and the state-of-the-art security system. But first, she needed a team. She assembled a group of the best thieves in the business: a hacker who could bypass any computer system, a safecracker who could open any lock, and a getaway driver who could navigate","the city's winding streets at breakneck speeds. The night of the heist had arrived. Erika and her team made their way through the city, avoiding detection by the police and security cameras."," the city's winding streets at breakneck speeds. The night of the heist had arrived. Erika and her team made their way through the city, avoiding detection by the police and security cameras.",0.23441340029239655
"""51d4167f-8acd-4285-aaae-dfb19d3a0837""qa0",Task1,Who is the leader of the thief team in the story?,Erika, Erika,6.642513275146484
2290498sc1,Task3,"Zhang Xiaoguang

Zhang Xiaoguang (; born May 1966) is a Chinese military pilot and taikonaut selected as part of the Shenzhou program.
Biography.
He was born in May 1966 in Jinzhou, to a family of Manchu ethnicity and was a squadron commander in the People's Liberation Army Air Force when he was selected to be an astronaut in 1998. He had accumulated 1000 flight-hours as of 2004. He was selected as part of the backup crew for the Shenzhou 9 mission. In 2013, he was selected to fly Shenzhou 10, the third spaceflight to the first Chinese space station Tiangong 1.
Career.
Shenzhou 10 was launched on 11 June 2013, at 09:38 UTC (17:38 local time) on a Long March 2F rocket. It docked to the Tiangong-1 space station, and the crew","spent 12 days on board.
Zhang returned to Earth on Wednesday, 26 June 2013 00:07 UTC. Total mission duration was 14 days 14 hours and 29 minutes."," spent 12 days on board.
Zhang returned to Earth on Wednesday, 26 June 2013 00:07 UTC. Total mission duration was 14 days 14 hours and 29 minutes.",0.5236952900886536
2290498qa0,Task3,Who flew the Shenzhou 10 mission to Tiangong 1 space station in 2013?,Zhang Xiaoguang, Zhang Xiaoguang,1.7519296407699585
527206c9-9a52-438b-b0ca-a7c046c3e835sc1,Task2,"Gaye Azure was born on April 7, 1988. She can be reached via phone at","8721445146 or email at gaye_azure@me.com. Her home address is 410 West 89th Avenue, Glendale, AZ, 85302. Her Social Security Number is 900898479."," 8721445146 or email at gaye_azure@me.com. Her home address is 410 West 89th Avenue, Glendale, AZ, 85302. Her Social Security Number is 900898479.",1.094028353691101
527206c9-9a52-438b-b0ca-a7c046c3e835qa0,Task2,What is the birth date of Gaye Azure?,1988-04-07, 1988-04-07,1.7753705978393555
527206c9-9a52-438b-b0ca-a7c046c3e835qa1,Task2,What is Gaye Azure's Social Security Number?,900898479, 900898479,3.7964956760406494
527206c9-9a52-438b-b0ca-a7c046c3e835qa2,Task2,What is Gaye Azure's phone number?,8721445146, 8721445146,9.684916496276855
527206c9-9a52-438b-b0ca-a7c046c3e835qa3,Task2,What is Gaye Azure's email address?,gaye_azure@me.com, gaye_azure@me.com,2.3983147144317627
527206c9-9a52-438b-b0ca-a7c046c3e835qa4,Task2,What is the home address of Gaye Azure?,"410 West 89th Avenue, Glendale, AZ, 85302."," 410 West 89th Avenue, Glendale, AZ, 85302.",0.5760918855667114
"""b10976a7-ec57-4acd-a1cb-5fa5d0bc244c""sc1",Task1,"In the city of Gemwallow, known for its stunning architecture adorned with precious stones, two best friends, Tiffani and Lelia, found themselves enchanted by the whimsical world of magic. Tiffani, with her fiery red hair and sparkling green eyes, had a passion for potion-making and was determined to master the art of concocting mystical elixirs. Lelia, on the other hand, was a natural at enchanting and could make even the simplest objects come alive with her enchanting voice. One fateful day, as they walked through the bustling streets of Gemwallow, they stumbled upon a hidden alleyway that seemed to shimmer with an otherworldly glow. Intrigued, they ventured further and discovered a quaint little shop tucked away in the corner. The sign above the door read \""The Enchanted Emporium,\"" and they couldn't resist the temptation to step inside. The moment they entered, they were greeted","by the soft tinkling of tiny bells and the scent of fresh herbs and spices. The walls were lined with shelves that held an array of magical artifacts, from glowing orbs to enchanted daggers."," by the soft tinkling of tiny bells and the scent of fresh herbs and spices. The walls were lined with shelves that held an array of magical artifacts, from glowing orbs to enchanted daggers.",0.35882022976875305
"""b10976a7-ec57-4acd-a1cb-5fa5d0bc244c""qa0",Task1,What is the name of the shop that Tiffani and Lelia entered in the story?,The Enchanted Emporium, The Enchanted Emporium,1.3223501443862915
61183046sc1,Task3,"Alfio Rapisarda

Alfio Rapisarda (born 3 September 1933) is an Italian prelate of the Catholic Church who worked in the diplomatic service of the Holy See from 1962 to 2008, with the title of apostolic nuncio from 1979.
Biography.
Alfio Rapisarda was born on 3 September 1933 in Zafferana Etnea, Province of Catania, Italy. He was ordained a priest on 14 July 1957. He earned a doctorate in canon law and entered the diplomatic service of the Holy See in 1962. He completed the course of studies at the Pontifical Ecclesiastical Academy in 1960. His early assignments included stints in Honduras, Brazil, France, Yugoslavia, and Lebanon.
On 22 April 1979, Pope John Paul II appointed him Titular Archbishop of Cannae and Apostolic Nuncio to Bolivia and consecrated him a bishop on 27 May.
On 29 January 1985, John Paul named him Apostolic Nuncio to Zaire (now the Democratic Republic of the Congo), Apostolic Nuncio to Brazil","on 2 June 1992, and Apostolic Nuncio to Portugal on 12 October 2002. In 2004 Portugal and the Holy See signed a new concordat, replacing an outdated one from 1940.
Pope Benedict XVI accepted his resignation on 8 November 2008."," on 2 June 1992, and Apostolic Nuncio to Portugal on 12 October 2002. In 2004 Portugal and the Holy See signed a new concordat, replacing an outdated one from 1940.
Pope Benedict XVI accepted his resignation on 8 November 2008.",0.655820906162262
61183046qa0,Task3,When did Pope Benedict XVI accept Alfio Rapisarda's resignation?,8 November 2008, 8 November 2008,4.958652973175049
73320986sc1,Task3,"Adele Tonnini

Adele Tonnini (born 24 June 1977) is a Sammarinese politician who is one of two Captains Regent-elects (heads of government for San Marino), that is expecting to assume office on 1 April 2023. She will serve alongside with Alessandro Scarano.
Biography.
Tonnini was born in City of San Marino and graduated the State Art Institute of Urbino and specialising in bookbinding and antique book restoration. After that, she continued her studies in conservation of cultural heritage at the University of Urbino. From 2001 to 2014 she worked at this subject, as the owner of an artisan bookbindery.
She began her political career with the newly created the RETE Movement in 2012, and is serving at the Grand and General Council in its XXX legislature since 2019. She is a delegate for San Marino at the World Food Programme and a member of the permanent Justice Commission and is passionate in environmental issues, she loves animals","and her hobbies include painting, travel and engines.
On 17 March 2023 the Grand and General Council elected her and Alessandro Scarano as Captains Regent of San Marino to serve from 1 April 2023 to 1 October 2023."," and her hobbies include painting, travel and engines.
On 17 March 2023 the Grand and General Council elected her and Alessandro Scarano as Captains Regent of San Marino to serve from 1 April 2023 to 1 October 2023.",0.4570527672767639
73320986qa0,Task3,"Who is one of the Captains Regent-elects of San Marino, expecting to assume office on 1 April 2023, and graduated from the State Art Institute of Urbino?",Adele Tonnini, Adele Tonnini,3.8868913650512695
