id,task,input,expected_output,model_output,nll
df8d2304-fb26-4d44-9df0-a4b3f98df1b4sc1,Task2,"Tiffi Magenta was born on December 31, 1984, in the United States. She can be reached via phone at 721-625-3765 and email at [tiffi\_magenta@me.com](mailto:tiffi_magenta@me.com). Her Social","Security Number is 900-51-4344. Tiffi Magenta resides at the address 10175 West 58th Place, #505, Orange, CA, 92867."," Security Number is 900-51-4344. Tiffi Magenta resides at the address 10175 West 58th Place, #505, Orange, CA, 92867.",0.3396008610725403
df8d2304-fb26-4d44-9df0-a4b3f98df1b4qa0,Task2,What is the birth date of Tiffi Magenta?,1984-12-31, 1984-12-31,1.8253424167633057
df8d2304-fb26-4d44-9df0-a4b3f98df1b4qa1,Task2,What is Tiffi Magenta's Social Security Number?,900514344, 900514344,2.612128257751465
df8d2304-fb26-4d44-9df0-a4b3f98df1b4qa2,Task2,What is Tiffi Magenta's phone number?,7216253765, 7216253765,2.132789373397827
df8d2304-fb26-4d44-9df0-a4b3f98df1b4qa3,Task2,What is Tiffi Magenta's email address?,tiffi_magenta@me.com, tiffi_magenta@me.com,1.329588770866394
df8d2304-fb26-4d44-9df0-a4b3f98df1b4qa4,Task2,What is the home address of Tiffi Magenta?,"10175 West 58th Place, #505, Orange, CA, 92867."," 10175 West 58th Place, #505, Orange, CA, 92867.",0.7010751962661743
14674027sc1,Task3,"Frank Donck

Frank Donck is a Belgian businessman. He is a member of the business club De Warande and director of KBC Group. He is a son of Jef Donck, who owned Comelco, which was sold to Campina.
Biography.
He graduated from Ghent University as a licentiate in law and obtained a master in finance from the Vlerick Leuven Gent Management School. He worked for Investco (part of KBC Group) as an investment banker and is a member of the board of the KBC Group, Zenitel, , Afinia Plastics, Telenet and Atenor. Frank","Donck is also Managing Director of 3D and Ibervest (1987). In 2003, he was appointed Director of the KBC Bank and Insurance Holding Company."," Donck is also Managing Director of 3D and Ibervest (1987). In 2003, he was appointed Director of the KBC Bank and Insurance Holding Company.",0.4037114977836609
14674027qa0,Task3,Who is the Managing Director of 3D and Ibervest (1987)?,Frank Donck, Frank Donck,3.0839951038360596
73cc564f-2b2d-43f6-b6e2-dcb4b2a2d1eesc1,Task2,"Hephzibah Olive was born on June 24, 1988. Her Social Security number is 900-76-5675 and her phone number is 286-957-7783.","She can be reached via email at [hephzibah\_olive@me.com](mailto:hephzibah_olive@me.com). Her home address is 3904 October Woods Drive, Lawrence, MA, 01841."," She can be reached via email at [hephzibah\_olive@me.com](mailto:hephzibah_olive@me.com). Her home address is 3904 October Woods Drive, Lawrence, MA, 01841.",0.2357296496629715
73cc564f-2b2d-43f6-b6e2-dcb4b2a2d1eeqa0,Task2,What is the birth date of Hephzibah Olive?,1988-06-24, 1988-06-24,1.7004674673080444
73cc564f-2b2d-43f6-b6e2-dcb4b2a2d1eeqa1,Task2,What is Hephzibah Olive's Social Security Number?,900765675, 900765675,3.2229905128479004
73cc564f-2b2d-43f6-b6e2-dcb4b2a2d1eeqa2,Task2,What is Hephzibah Olive's phone number?,2869577783, 2869577783,3.06626558303833
73cc564f-2b2d-43f6-b6e2-dcb4b2a2d1eeqa3,Task2,What is Hephzibah Olive's email address?,hephzibah_olive@me.com, hephzibah_olive@me.com,1.197931170463562
73cc564f-2b2d-43f6-b6e2-dcb4b2a2d1eeqa4,Task2,What is the home address of Hephzibah Olive?,"3904 October Woods Drive, Lawrence, MA, 01841."," 3904 October Woods Drive, Lawrence, MA, 01841.",0.6970369219779968
58605658sc1,Task3,"Joseph Guo Jincai

Joseph Guo Jincai (; born February 1968) is a Chinese Roman Catholic Bishop of Roman Catholic Diocese of Hebei, China. He is also vice-president of Chinese Patriotic Catholic Association and China Committee on Religion and Peace. He was a deputy to the 13th National People's Congress.
Biography.
Guo was born in Chengde, Hebei, in February 1968. He became the Roman Catholic Bishop of Chengde in 2010 and was ordained bishop by Bishop of Tangshan Fang Jianping () that year. Guo Jincai has been made a bishop of Chengde in Hebei without consent of the pope and was excommunicated latae sententiae. On December 9, 2010, he was","elected vice-president of Chinese Patriotic Catholic Association.
On September 22, 2018, Pope Francis lifted the excommunication of Joseph Guo Jincai and other six bishops previously appointed by the Chinese government without a pontifical mandate."," elected vice-president of Chinese Patriotic Catholic Association.
On September 22, 2018, Pope Francis lifted the excommunication of Joseph Guo Jincai and other six bishops previously appointed by the Chinese government without a pontifical mandate.",0.3264317512512207
58605658qa0,Task3,Who was the Chinese Roman Catholic Bishop whose excommunication was lifted by Pope Francis in September 2018?,Joseph Guo Jincai, Joseph Guo Jincai,1.9279438257217407
56856658sc1,Task3,"Friday Malwa

Chipepo Peter Friday Malwa (born 28 September 1952) is a Zambian politician. He served as Member of the National Assembly for Kapiri Mposhi from 2006 until 2011.
Biography.
Prior to entering politics, Malwa worked as a salesman. He contested the Kapiri Mposhi seat as the Movement for Multi-Party Democracy (MMD) candidate in the 2006 general elections and was elected with a majority of 18,000. Following the elections he was appointed Deputy Minister of Energy and Water Development. In 2007 he was moved to the Deputy Minister in the Office of the Vice-President.
In 2008 Malwa became Deputy Minister of Community Development and Social Welfare. However, he was not selected as the MMD candidate for Kapiri Mposhi for the 2011 general elections, later claiming this was because he had refused to bribe party officials. In 2012 he left the MMD to join the","Patriotic Front (PF). He then moved to the United Party for National Development (UPND) in 2016 after failing to become the PF candidate in the 2016 general elections. However, after also failing to gain the UPND nomination for Kapiri Mposhi, he returned to the PF."," Patriotic Front (PF). He then moved to the United Party for National Development (UPND) in 2016 after failing to become the PF candidate in the 2016 general elections. However, after also failing to gain the UPND nomination for Kapiri Mposhi, he returned to the PF.",0.2334710657596588
56856658qa0,Task3,What is the political party that Friday Malwa represented after leaving the MMD in 2012?,Patriotic Front (PF), Patriotic Front (PF),1.7914944887161255
"""569d21e6-a08f-4801-b1d3-437147112259""sc1",Task1,"Ardella moved stealthily through the bustling city of Crofton, her senses heightened as she navigated the crowded streets. She was on a mission, one that would test her limits and push her to the edge. As she approached her destination, a nondescript building on the outskirts of town, she couldn't help but feel a sense of unease. She had been tracking a dangerous criminal named Gilemette, a notorious thief who had been causing chaos in Crofton for months. Ardella had been hired by the city's wealthiest businessman, Codi, to take Gilemette down. Codi had offered her a hefty sum of money, but Ardella wasn't in it for the money. She was in it for the thrill of the chase, the adrenaline rush that came with outsmarting her enemies. As she approached the building, she saw a group of armed men","guarding the entrance. She knew she couldn't take them all on at once, so she decided to take a different approach. She snuck around to the back of the building, using her agility and speed to evade the guards."," guarding the entrance. She knew she couldn't take them all on at once, so she decided to take a different approach. She snuck around to the back of the building, using her agility and speed to evade the guards.",0.6376188397407532
"""569d21e6-a08f-4801-b1d3-437147112259""qa0",Task1,Who hired Ardella to take down the criminal Gilemette?,Codi, Codi,5.945115566253662
b2e4556e-32ff-4438-a309-4b4f615f1a0csc1,Task2,"Roseline Cyan was born on January 9, 1984. She can be reached via phone at","317-111-9877 and email at [roseline_cyan@me.com](mailto:roseline_cyan@me.com). Her Social Security number is 900-60-5737. Roseline's home address is 9360 Hester Beasley Road, Derby, VT, 05829."," 317-111-9877 and email at [elvira_cyan@me.com](mailto:elvira_cyan@me.com). Her Social Security number is 900-60-5737. She resides at 900-60-5737, Louisville, KY, 40272.",0.3345348834991455
b2e4556e-32ff-4438-a309-4b4f615f1a0cqa0,Task2,What is the birth date of Roseline Cyan?,1984-01-09, 1984-01-09,1.8131999969482422
b2e4556e-32ff-4438-a309-4b4f615f1a0cqa1,Task2,What is Roseline Cyan's Social Security Number?,900605737, 900605737,2.422847270965576
b2e4556e-32ff-4438-a309-4b4f615f1a0cqa2,Task2,What is Roseline Cyan's phone number?,3171119877, 3171119877,2.104158401489258
b2e4556e-32ff-4438-a309-4b4f615f1a0cqa3,Task2,What is Roseline Cyan's email address?,roseline_cyan@me.com, roseline_cyan@me.com,1.2878506183624268
b2e4556e-32ff-4438-a309-4b4f615f1a0cqa4,Task2,What is the home address of Roseline Cyan?,"9360 Hester Beasley Road, Derby, VT, 05829."," 9360 Hester Beasley Road, Derby, VT, 05829.",0.6557170152664185
414fe6c6-705f-4916-bb54-7f1ae0079a4bsc1,Task2,"Lorianne Amethyst was born on January 17, 1990, and her Social Security number is 900-75-1148. She","can be reached by phone at 742-653-7213 and her email address is [lorianne_amethyst@me.com](mailto:lorianne_amethyst@me.com). Lorianne's home address is 353 O Street Southwest, Jeffersontown, KY, 40299."," can be reached by phone at 742-653-7213 and her email address is [lorianne_amethyst@me.com](mailto:lorianne_amethyst@me.com). Lorianne's home address is 353 O Street Southwest, Jeffersontown, KY, 40299.",0.20885290205478668
414fe6c6-705f-4916-bb54-7f1ae0079a4bqa0,Task2,What is the birth date of Lorianne Amethyst?,1990-01-17, 1990-01-17,1.7256834506988525
414fe6c6-705f-4916-bb54-7f1ae0079a4bqa1,Task2,What is Lorianne Amethyst's Social Security Number?,900751148, 900751148,2.799682855606079
414fe6c6-705f-4916-bb54-7f1ae0079a4bqa2,Task2,What is Lorianne Amethyst's phone number?,7426537213, 7426537213,2.0017757415771484
414fe6c6-705f-4916-bb54-7f1ae0079a4bqa3,Task2,What is Lorianne Amethyst's email address?,lorianne_amethyst@me.com, lorianne_amethyst@me.com,1.218940019607544
414fe6c6-705f-4916-bb54-7f1ae0079a4bqa4,Task2,What is the home address of Lorianne Amethyst?,"353 O Street Southwest, Jeffersontown, KY, 40299."," 353 O Street Southwest, Jeffersontown, KY, 40299.",0.4890986680984497
c2711a6d-3e55-417c-b0a2-23178e86d6f2sc1,Task2,"Pavia Blush was born on August 11, 1975. She can be reached via phone at 662-518-9613 and email at [pavia_blush@me.com](mailto:pavia_blush@me.com). Her","home address is 2076 North Crossover Road, Manchester, CT, 06040. Her social security number is 900-77-4669."," home address is 2076 North Crossover Road, Manchester, CT, 06040. Her social security number is 900-77-4669.",0.5935904383659363
c2711a6d-3e55-417c-b0a2-23178e86d6f2qa0,Task2,What is the birth date of Pavia Blush?,1975-08-11, 1975-08-11,1.9132881164550781
c2711a6d-3e55-417c-b0a2-23178e86d6f2qa1,Task2,What is Pavia Blush's Social Security Number?,900774669, 900774669,2.860621690750122
c2711a6d-3e55-417c-b0a2-23178e86d6f2qa2,Task2,What is Pavia Blush's phone number?,6625189613, 6625189613,2.003418445587158
c2711a6d-3e55-417c-b0a2-23178e86d6f2qa3,Task2,What is Pavia Blush's email address?,pavia_blush@me.com, pavia_blush@me.com,1.7710731029510498
c2711a6d-3e55-417c-b0a2-23178e86d6f2qa4,Task2,What is the home address of Pavia Blush?,"2076 North Crossover Road, Manchester, CT, 06040."," 2076 North Crossover Road, Manchester, CT, 06040.",0.7667646408081055
58355651sc1,Task3,"Jason Marshall (tennis)

Jason Marshall (born June 20, 1978) is a former professional tennis player from the United States.
Biography.
Born in Dallas, Marshall attended J.J. Pearce High School in Richardson, Texas. After an injury plagued high school tennis career, he was recruited by Indiana's Purdue University, where he was a two-time Big Ten singles champion.
From 2001 he competed as a professional, most successfully in the doubles format. A left-handed player, Marshall reached a best doubles ranking of 101 in the world and featured in the main draw of five ATP Tour tournaments from 2003 to 2005. He twice competed in Wimbledon qualifying for the men's doubles and won a total of five ATP Challenger titles in doubles. As a singles player, he had a win","over Marcos Baghdatis in the qualifying draw of the 2005 Ho Chi Minh City Open and won an ITF tournament in Tijuana the same year.
Marshall was the head coach of women's tennis at Georgia State University between 2014 and 2018."," over Marcos Baghdatis in the qualifying draw of the 2005 Ho Chi Minh City Open and won an ITF tournament in Tijuana the same year.
Marshall was the head coach of women's tennis at Georgia State University between 2014 and 2018.",0.2417975664138794
58355651qa0,Task3,Who was the head coach of women's tennis at Georgia State University between 2014 and 2018?,Jason Marshall, Jason Marshall,4.719933032989502
"""348444ae-44b5-44fb-93ca-56aeafdc3563""sc1",Task1,"In the sprawling city of Noble, where skyscrapers kissed the heavens and neon lights painted the night, Imogene, a young woman with a curious mind, found herself inexplicably drawn to the strange occurrences happening around her. People spoke in hushed tones of the mysterious \""whispers\"" that haunted the city, but few dared to investigate. One day, Imogene stumbled upon an old library, tucked away in a forgotten corner of the city. Inside, she met Sherye, an elderly woman with eyes that seemed to hold the secrets of the universe. Sherye welcomed Imogene warmly and introduced her to Dita, a young girl with a knack for machines and a fierce determination. Together, they formed an unlikely alliance, united by their shared curiosity and desire to uncover the truth behind the whispers.","They delved into the city's archives, searching for any clues that could lead them to the source of the strange phenomena. They pored over ancient texts, studied forgotten technologies, and even consulted with the city's most esteemed scientists."," They delved into the city's archives, searching for any clues that could lead them to the source of the strange phenomena. They pored over ancient texts, studied forgotten technologies, and even consulted with the city's most esteemed scientists.",0.22293291985988617
"""348444ae-44b5-44fb-93ca-56aeafdc3563""qa0",Task1,Who is the young girl with a knack for machines in the story?,Dita, Dita,6.563498020172119
2420b27b-a6cf-4987-9df3-ff034a5897b5sc1,Task2,"Caressa Chocolate was born on July 8, 1973. She can be reached via phone at 524-153-7471 and her email address is caressa\_chocolate@me.com. Her","home address is 2169 Barre Road, Glendale, AZ, 85301. Her social security number is 900-13-9942."," home address is 2169 Barre Road, Glendale, AZ, 85301. Her social security number is 900-13-9942.",0.4995653033256531
2420b27b-a6cf-4987-9df3-ff034a5897b5qa0,Task2,What is the birth date of Caressa Chocolate?,1973-07-08, 1973-07-08,2.2131295204162598
2420b27b-a6cf-4987-9df3-ff034a5897b5qa1,Task2,What is Caressa Chocolate's Social Security Number?,900139942, 900139942,2.7979819774627686
2420b27b-a6cf-4987-9df3-ff034a5897b5qa2,Task2,What is Caressa Chocolate's phone number?,5241537471, 5241537471,2.2069122791290283
2420b27b-a6cf-4987-9df3-ff034a5897b5qa3,Task2,What is Caressa Chocolate's email address?,caressa_chocolate@me.com, caressa_chocolate@me.com,1.1376570463180542
2420b27b-a6cf-4987-9df3-ff034a5897b5qa4,Task2,What is the home address of Caressa Chocolate?,"2169 Barre Road, Glendale, AZ, 85301."," 2169 Barre Road, Glendale, AZ, 85301.",2.4407505989074707
38388030sc1,Task3,"Peter S. Hellman

Peter S. Hellman is an American businessman.
Biography.
Early life.
He graduated from Hobart College and received an M.B.A. from Case Western Reserve University.
Career.
From 1972 to 1979, he worked for Irving Trust, and from 1979 to 1989 for BP America. From 1989 to 1999, he worked at TRW Inc., including as chief financial officer from 1991 to 1994, assistant president from 1994 to 1995, and president and chief operating officer from 1995 to 1999. He served as executive vice president and chief financial and administrative officer of the Nordson Corporation from 2000 to 2004, and as president and chief financial and administrative officer from 2004 to 2008. He served on its board of directors from 2001 to 2008.
He sits on the boards of directors of Baxter International (since 2005), the Goodyear Tire and Rubber Company (since 2010), and Owens-Illinois. He has served","on the board of Qwest.
He sits on the boards of trustees of the Holden Arboretum and the Cleveland Museum of Natural History. He previously served on the Boards of Case Western Reserve University, LifeBanc and Western Reserve Academy."," on the board of Qwest.
He sits on the boards of trustees of the Holden Arboretum and the Cleveland Museum of Natural History. He previously served on the Boards of Case Western Reserve University, LifeBanc and Western Reserve Academy.",0.3657134473323822
38388030qa0,Task3,Which university did Peter S. Hellman receive his M.B.A. from?,Case Western Reserve University, Case Western Reserve University,2.3758718967437744
56564394sc1,Task3,"Frank Ostaseski

Frank Ostaseski is an American Buddhist teacher and a leader in the field of end-of-life care. He is the Guiding Teacher and founding director of the Zen Hospice Project in San Francisco. The AARP (American Association of Retired Persons) named him one of their ""50 Most Innovative People Over 50"" in 2003.
Biography.
Ostaseski is a former spiritual teacher-in-residence at the Esalen Institute. In 1987, he co-founded the Zen Hospice Project, the first Buddhist hospice in the United States, and created the Metta Institute to train professionals in providing mindful and compassionate end-of-life care.
He conducts workshops that reveal people's attitude towards death and emphasizes a mindful approach to","caring for the dying, such as ""Spiritual Practices in Accompanying the Dying"", ""Forming a Compassionate Community"", and ""Being a Compassionate Caregiver""."," caring for the dying, such as ""Spiritual Practices in Accompanying the Dying"", ""Forming a Compassionate Community"", and ""Being a Compassionate Caregiver"".",0.5409239530563354
56564394qa0,Task3,Who is the American Buddhist teacher and founder of the Zen Hospice Project in San Francisco?,Frank Ostaseski, Frank Ostaseski,2.595698833465576
"""a965f763-e3ac-4fa1-a7f2-e29812ae5ec9""sc1",Task1,"In the heart of Sunder's Fortress, a city where magic and machinery coexisted, two figures stood out amidst the chaos. Eve, a young woman with eyes that held the mysteries of the cosmos, and Erena, a sorceress of indomitable spirit. They had journeyed to this forsaken place in search of an ancient artifact, a relic of immense power that could shatter the veil between realms. The air hummed with the whispers of arcane forces as they navigated the labyrinthine streets. Their destination: the Abyssal Vault, a fortress of shadows that housed the artifact. As they delved deeper into the city, they felt the weight of its dark history pressing down upon them. At the entrance to the Abyssal Vault, they were met with a force of guards, their bodies a fusion of steel and sorcery. Eve and","Erena fought with a fierce determination, their magic and might combining in a symphony of destruction. Inside the vault, they faced trials of strength and intellect, their resolve tested at every turn."," Erena fought with a fierce determination, their magic and might combining in a symphony of destruction. Inside the vault, they faced trials of strength and intellect, their resolve tested at every turn.",0.4013458788394928
"""a965f763-e3ac-4fa1-a7f2-e29812ae5ec9""qa0",Task1,Where is the location of the ancient artifact in the story of Sunder's Fortress?,The Abyssal Vault., The Abyssal Vault.,1.652815580368042
"""412061e9-bfaf-4b4d-90e2-c20b8e7f3dc3""sc1",Task1,"In the heart of Fitchburg, two inseparable childhood friends, Trudey and Darcee, found themselves engrossed in a dangerous game of espionage. The city they once knew as a peaceful haven was now the epicenter of a covert war between rival agencies. As Trudey, a brilliant hacker, and Darcee, a fearless martial artist, they had unknowingly become key players in this high-stakes battle. Their days were spent navigating the urban jungle, evading pursuers, and piecing together a complex web of secrets that threatened to unravel the city's very fabric. The once vibrant streets of Fitchburg now echoed with the sounds of their pursuit, as shadowy figures lurked in every alleyway. One fateful night, their investigation led them to an abandoned warehouse on the outskirts of town. Trudey's tech skills had revealed a hidden entrance, and together they ventured into the darkness.","The air was thick with tension as they cautiously explored the maze of corridors, their every step watched by unseen eyes. Suddenly, the warehouse was plunged into chaos as a team of highly trained mercenaries burst into the room."," The air was thick with tension as they cautiously explored the maze of corridors, their every step watched by unseen eyes. Suddenly, the warehouse was plunged into chaos as a team of highly trained mercenaries burst into the room.",0.27381664514541626
"""412061e9-bfaf-4b4d-90e2-c20b8e7f3dc3""qa0",Task1,Who were the people that confronted Trudey and Darcee in the abandoned warehouse?,A team of highly trained mercenaries., A team of highly trained mercenaries.,1.306226134300232
"""d3689728-0d76-444e-a97a-2ac950ce1c51""sc1",Task1,"Carlye, an inquisitive teenager, lived in the charming city of Mathews, where the past and present intertwined. While wandering around, she stumbled upon an ancient book, which piqued her curiosity. The book, titled \""Mathews' Hidden Treasures,\"" contained clues about forgotten tales, secrets, and hidden treasures. Carlye decided to embark on a journey to uncover the mysteries of Mathews. She sought help from her friend Zuzana, a history enthusiast, who couldn't contain her excitement at the prospect of solving historical puzzles. Together, they deciphered the clues, visiting forgotten landmarks, hidden crypts, and abandoned buildings. One day, while exploring an old library, they discovered a hidden room behind a dusty bookshelf. Inside, they found a trove of letters, journals, and photographs that revealed the city's complex history. The girls were","thrilled to find a connection between the book's clues and the hidden room's secrets. However, as they dug deeper, they realized that they were not the only ones interested in the city's hidden treasures."," thrilled to find a connection between the book's clues and the hidden room's secrets. However, as they dug deeper, they realized that they were not the only ones interested in the city's hidden treasures.",0.5185545682907104
"""d3689728-0d76-444e-a97a-2ac950ce1c51""qa0",Task1,Who discovered a hidden room behind a dusty bookshelf in an old library in the city of Mathews?,Carlye and Zuzana., Carlye and Zuzana.,1.3101693391799927
715121sc1,Task3,"Benjamin Ruggles

Benjamin Ruggles (February 21, 1783September 2, 1857) was a National Republican and Whig politician from Ohio. He served in the U.S. Senate.
Biography.
Born in Abington, Connecticut, Ruggles studied law and was admitted to the bar. Ruggles moved to Marietta, Ohio to practice law in 1807, then moved to St. Clairsville, Ohio in 1810.
Career.
After serving as a judge in the Ohio state courts from 1810 to 1815, Ruggles was elected to the Senate, serving three terms from 1815-1833. He did not run for re-election in 1832. Ohio Presidential elector in 1836 for Whig William Henry Harrison.
Family life.
Ruggles married in Connecticut in 1812. His first wife died in","St. Clairsville in 1817, and he remarried in 1825.
Death.
Ruggles died on September 2, 1857 and was buried in Saint Clairsville Union Cemetery."," St. Clairsville in 1817, and he remarried in 1825.
Death.
Ruggles died on September 2, 1857 and was buried in Saint Clairsville Union Cemetery.",0.2134973257780075
715121qa0,Task3,Where was Benjamin Ruggles buried?,Saint Clairsville Union Cemetery, Saint Clairsville Union Cemetery,1.8969625234603882
"""f3368346-6c38-48ce-bea3-7d5a7237e61e""sc1",Task1,"In the bustling metropolis of Baltimore, two brilliant minds, Fidela and Carlina, toiled away in their dimly lit lab, immersed in a world of quantum physics and time travel. They had dedicated their lives to unraveling the secrets of the universe, and now, they stood on the precipice of a breakthrough. \""Fid, I think we're onto something big,\"" Carlina whispered, her eyes gleaming with excitement as she stared at the complex equations on the chalkboard. Fidela glanced up from her calculations, her gaze meeting Carlina's. \""You mean it could actually work?\"" Carlina nodded vigorously. \""The calculations are solid. We just need to gather the necessary materials and build the device.\"" Over the following weeks, the two scientists worked tirelessly, pouring every ounce of their energy and expertise into constructing the time machine. Late nights,","skipped meals, and countless cups of coffee became their norm as they pursued their dream of altering the fabric of reality. As the final component was installed, Fidela and Carlina exchanged a glance, their hearts pounding in anticipation."," skipped meals, and countless cups of coffee became their norm as they pursued their dream of altering the fabric of reality. As the final component was installed, Fidela and Carlina exchanged a glance, their hearts pounding in anticipation.",0.2728966772556305
"""f3368346-6c38-48ce-bea3-7d5a7237e61e""qa0",Task1,Who are the two scientists who have built the time machine in Baltimore?,Fidela and Carlina, Fidela and Carlina,2.242736577987671
